Name,Display Name,XML Attribute,Type,Filterable,Supports Zero Impressions,Enum Values,Behavior,Notes
DayOfWeek,Day of week,dayOfWeek,DayOfWeek,True,False,"MONDAY / Monday
TUESDAY / Tuesday
WEDNESDAY / Wednesday
THURSDAY / Thursday
FRIDAY / Friday
SATURDAY / Saturday
SUNDAY / Sunday
",Segment,"The name of the day of the week, e.g., ""Monday"".
"
DisplayName,Criteria Display Name,criteriaDisplayName,String,False,False,,Attribute,"Descriptive name for the criterion.
"
Domain,Domain,domain,String,False,False,,Attribute,"The domain of the URL (placement) where the impression was shown.
"
EngagementRate,Engagement rate,engagementRate,Double,True,False,,Metric,"How often people engage with your ad after it's shown to them. This is the number of ad expansions divided by the number of times your ad is shown. Percentage returned as ""x.xx%"".
"
Engagements,Engagements,engagements,Long,True,False,,Metric,"The number of engagements. An engagement occurs when a viewer expands your Lightbox ad. Also, in the future, other ad types may support engagement metrics.
"
ExternalCustomerId,Customer ID,customerID,Long,True,False,,Attribute,"The Customer ID.
"
Impressions,Impressions,impressions,Long,True,False,,Metric,"Count of how often your ad has appeared on a search results page or website on the Google Network.
"
InteractionRate,Interaction Rate,interactionRate,Double,True,False,,Metric,"How often people interact with your ad after it is shown to them. This is the number of interactions divided by the number of times your ad is shown. Percentage returned as ""x.xx%"".
"
Interactions,Interactions,interactions,Long,True,False,,Metric,"The number of interactions. An interaction is the main user action associated with an ad format—clicks for text and shopping ads, views for video ads, and so on.
"
IsAutoOptimized,Targeting Mode,targetingMode,Enum,True,False,"TRUE / Auto-optimized
FALSE / Standard
",Segment,"Indicates if Display Campaign Optimizer is enabled for the ad group. Corresponds to the ad group's ExplorerAutoOptimizerSetting.
"
IsBidOnPath,Added,added,boolean,False,False,,Attribute,"Indicates if the placement was added as a criterion.
"
IsPathExcluded,Excluded,excluded,boolean,False,False,,Attribute,"Indicates if the URL or placement is currently excluded.
"
Month,Month,month,String,True,False,,Segment,"The first day of the month, formatted as yyyy-MM-dd.
"
MonthOfYear,Month of Year,monthOfYear,MonthOfYear,True,False,"JANUARY / January
FEBRUARY / February
MARCH / March
APRIL / April
MAY / May
JUNE / June
JULY / July
AUGUST / August
SEPTEMBER / September
OCTOBER / October
NOVEMBER / November
DECEMBER / December
",Segment,"The name of the month of the year, e.g., ""December"".
"
PrimaryCompanyName,Company name,companyName,String,True,False,,Attribute,"Company name of the account.
"
Quarter,Quarter,quarter,String,True,False,,Segment,"The first day of the quarter, formatted as yyyy-MM-dd. Uses the calendar year for quarters, e.g., the second quarter of 2014 starts on 2014-04-01.
"
ValuePerAllConversion,Value / all conv.,valueAllConv,Double,True,False,,Metric,"The value, on average, of all conversions.
"
ValuePerConversion,Value / conv.,valueConv,Double,True,False,,Metric,"The total value of your conversions divided by the total number of converted clicks.
"
ValuePerConvertedClick,Value / converted click,valueConvertedClick,Double,True,False,,Metric,"The total value of all conversions divided by the total number of converted clicks.
"
VideoViewRate,View rate,viewRate,Double,True,False,,Metric,"The number of views your TrueView video ad receives divided by its number of impressions, including thumbnail impressions for TrueView in-display ads. Percentage returned as ""x.xx%"".
"
VideoViews,Views,views,Long,True,False,,Metric,"The number of times your video ads were viewed.
"
ViewThroughConversions,View-through conv.,viewThroughConv,Long,True,False,,Metric,"The total number of view-through conversions. These happen when a customer sees an image or rich media ad, then later completes a conversion on your site without interacting with (e.g. clicking on) another ad.
"
Week,Week,week,String,True,False,,Segment,"The date for the Monday of the week, formatted as yyyy-MM-dd.
"
Year,Year,year,Integer,True,False,,Segment,"The year, formatted as yyyy.
"
