Name,Display Name,XML Attribute,Type,Filterable,Supports Zero Impressions,Enum Values,Behavior,Notes
Impressions,Impressions,impressions,Long,True,False,,Metric,"Count of how often your ad has appeared on a search results page or website on the Google Network.
"
InteractionRate,Interaction Rate,interactionRate,Double,True,False,,Metric,"How often people interact with your ad after it is shown to them. This is the number of interactions divided by the number of times your ad is shown. Percentage returned as ""x.xx%"".
"
Interactions,Interactions,interactions,Long,True,False,,Metric,"The number of interactions. An interaction is the main user action associated with an ad format—clicks for text and shopping ads, views for video ads, and so on.
"
KeywordId,Keyword ID,keywordID,long,False,False,,Attribute,"The ID of the Keyword that triggered the ad.
"
KeywordTextMatchingQuery,Keyword,keyword,String,True,False,,Attribute,"Keyword that matched the query and triggered the ad.
"
Month,Month,month,String,True,False,,Segment,"The first day of the month, formatted as yyyy-MM-dd.
"
MonthOfYear,Month of Year,monthOfYear,MonthOfYear,True,False,"JANUARY / January
FEBRUARY / February
MARCH / March
APRIL / April
MAY / May
JUNE / June
JULY / July
AUGUST / August
SEPTEMBER / September
OCTOBER / October
NOVEMBER / November
DECEMBER / December
",Segment,"The name of the month of the year, e.g., ""December"".
"
PrimaryCompanyName,Company name,companyName,String,True,False,,Attribute,"Company name of the account.
"
Quarter,Quarter,quarter,String,True,False,,Segment,"The first day of the quarter, formatted as yyyy-MM-dd. Uses the calendar year for quarters, e.g., the second quarter of 2014 starts on 2014-04-01.
"
Query,Search term,searchTerm,String,True,False,,Attribute,"If the string for this attribute is longer than 128 char bytes, the returned result will NOT be a single aggregated row.
"
QueryMatchTypeWithVariant,Match type,matchType,QueryMatchTypeWithVariant,True,False,"AUTO / auto
BROAD / broad
EXACT / exact
EXPANDED / broad
PHRASE / phrase
NEAR_EXACT / exact (close variant)
NEAR_PHRASE / phrase (close variant)
",Segment,"Match type of the keyword that triggered the ad, including variants. See https://support.google.com/adwords/answer/2472708 for an explanation of close variants.
"
TrackingUrlTemplate,Tracking template,trackingTemplate,String,True,False,,Attribute,"Tracking template of the main object of this row.
"
ValuePerAllConversion,Value / all conv.,valueAllConv,Double,True,False,,Metric,"The value, on average, of all conversions.
"
ValuePerConversion,Value / conv.,valueConv,Double,True,False,,Metric,"The total value of your conversions divided by the total number of converted clicks.
"
ValuePerConvertedClick,Value / converted click,valueConvertedClick,Double,True,False,,Metric,"The total value of all conversions divided by the total number of converted clicks.
"
VideoQuartile100Rate,Video played to 100%,videoPlayedTo100,Double,True,False,,Metric,"Percentage of impressions where the viewer watched all of your video. Percentage returned as ""x.xx%"".
"
VideoQuartile25Rate,Video played to 25%,videoPlayedTo25,Double,True,False,,Metric,"Percentage of impressions where the viewer watched 25% of your video. Percentage returned as ""x.xx%"".
"
VideoQuartile50Rate,Video played to 50%,videoPlayedTo50,Double,True,False,,Metric,"Percentage of impressions where the viewer watched 50% of your video. Percentage returned as ""x.xx%"".
"
VideoQuartile75Rate,Video played to 75%,videoPlayedTo75,Double,True,False,,Metric,"Percentage of impressions where the viewer watched 75% of your video. Percentage returned as ""x.xx%"".
"
VideoViewRate,View rate,viewRate,Double,True,False,,Metric,"The number of views your TrueView video ad receives divided by its number of impressions, including thumbnail impressions for TrueView in-display ads. Percentage returned as ""x.xx%"".
"
VideoViews,Views,views,Long,True,False,,Metric,"The number of times your video ads were viewed.
"
ViewThroughConversions,View-through conv.,viewThroughConv,Long,True,False,,Metric,"The total number of view-through conversions. These happen when a customer sees an image or rich media ad, then later completes a conversion on your site without interacting with (e.g. clicking on) another ad.
"
Week,Week,week,String,True,False,,Segment,"The date for the Monday of the week, formatted as yyyy-MM-dd.
"
Year,Year,year,Integer,True,False,,Segment,"The year, formatted as yyyy.
"
