Name,Display Name,XML Attribute,Type,Filterable,Supports Zero Impressions,Enum Values,Behavior,Notes
CategoryL1,Category (1st level),category1stLevel,String,True,False,,Attribute,The ProductBiddingCategory level 1 value of the product.
CategoryL2,Category (2nd level),category2ndLevel,String,True,False,,Attribute,The ProductBiddingCategory level 2 value of the product.
CategoryL3,Category (3rd level),category3rdLevel,String,True,False,,Attribute,The ProductBiddingCategory level 3 value of the product.
CategoryL4,Category (4th level),category4thLevel,String,True,False,,Attribute,The ProductBiddingCategory level 4 value of the product.
CategoryL5,Category (5th level),category5thLevel,String,True,False,,Attribute,The ProductBiddingCategory level 5 value of the product.
Channel,Channel,channel,ShoppingProductChannel,True,False,"UNKNOWN / unknown
ONLINE / Online
LOCAL / Local Stores
",Segment,Channel of the product.
ChannelExclusivity,Channel Exclusivity,channelExclusivity,ShoppingProductChannelExclusivity,True,False,"UNKNOWN / unknown
SINGLE_CHANNEL / Single Channel
MULTI_CHANNEL / Multi-Channel
",Segment,Channel exclusivity of the product.
Clicks,Clicks,clicks,Long,True,True,,Metric,The number of clicks.
ClickType,Click type,clickType,ClickType,True,False,"URL_CLICKS / Headline
CALLS / Phone calls
OTHER / Other
PRODUCT_EXTENSION_CLICKS / Product plusbox offer
SITELINKS / Sitelink
PRODUCT_LISTING_AD_CLICKS / Shopping ad - Standard
GET_DIRECTIONS / Driving direction
OFFER_PRINTS / Print offer
BREADCRUMBS / Breadcrumbs
CALL_TRACKING / Manually dialed phone calls
MOBILE_CALL_TRACKING / Mobile phone calls
LOCATION_EXPANSION / Get location details
STORE_LOCATOR / Show nearby locations
APP_DEEPLINK / App engagement ad deep link
SHOWCASE_AD_CATEGORY_LINK / Shopping - Showcase - Category
SHOWCASE_AD_LOCAL_STOREFRONT_LINK / Shopping - Showcase - Local storefront
SHOWCASE_AD_ONLINE_PRODUCT_LINK / Shopping - Showcase - Online product
SHOWCASE_AD_LOCAL_PRODUCT_LINK / Shopping - Showcase - Local product
PRICE_EXTENSION / Price Extension
VIDEO_WEBSITE_CLICKS / Website
VIDEO_CALL_TO_ACTION_CLICKS / Call-to-Action overlay
VIDEO_APP_STORE_CLICKS / App store
VIDEO_CARD_ACTION_HEADLINE_CLICKS / Cards
VIDEO_END_CAP_CLICKS / End cap
CLICK_ON_ENGAGEMENT_AD / Click on engagement ad
LOCATION_FORMAT_MAP / Map
LOCATION_FORMAT_LANDING_PAGE / Go to landing page
LOCATION_FORMAT_STORE_INFO / Go to store info
LOCATION_FORMAT_DIRECTIONS / Directions
LOCATION_FORMAT_CALL / Call
LOCATION_FORMAT_TEXT / Text
LOCATION_FORMAT_IMAGE / Image(s)
BROADBAND_PLAN / Broadband Plan
WIRELESS_PLAN / Wireless Plan
VISUAL_SITELINKS / Visual Sitelinks
PROMOTION_EXTENSION / Promotion Extension
SWIPEABLE_GALLERY_AD_HEADLINE / Ad Headline
SWIPEABLE_GALLERY_AD_SWIPES / Swipes
SWIPEABLE_GALLERY_AD_SEE_MORE / See More
SWIPEABLE_GALLERY_AD_SITELINK_ONE / Sitelink 1
SWIPEABLE_GALLERY_AD_SITELINK_TWO / Sitelink 2
SWIPEABLE_GALLERY_AD_SITELINK_THREE / Sitelink 3
SWIPEABLE_GALLERY_AD_SITELINK_FOUR / Sitelink 4
SWIPEABLE_GALLERY_AD_SITELINK_FIVE / Sitelink 5
UNKNOWN / unknown
",Segment,"Indicates the click type for metric fields such as Impressions. Since ads that serve can be attributed to multiple click types, metric fields may be double-counted and thus totals may not be accurate, especially for Display network campaigns."
ConversionCategoryName,Conversion category,conversionCategory,String,True,False,,Segment,"A category that describes the action the user will take to complete a conversion. Prevents zero-conversion rows from being returned. Values: ""Download"", ""Lead"", ""Purchase/Sale"", ""Signup"", ""View of a key page"", and ""Other""."
ConversionRate,Conv. rate,convRate,Double,True,True,,Metric,"The number of conversions divided by total clicks that can be tracked to conversions. Percentage returned as ""x.xx%"".
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
Conversions,Conversions,conversions,Double,True,True,,Metric,"The number of conversions for all conversion actions that you have opted into optimization. This field is formatted with dot (""."") for decimal separator, precision of two decimal positions and no thousands separator (e.g. 1000000.00).
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
ConversionTrackerId,Conversion Tracker Id,conversionTrackerId,Long,True,False,,Segment,ID of the conversion tracker.
ConversionTypeName,Conversion name,conversionName,String,True,False,,Segment,The name of the conversion type. Prevents zero-conversion rows from being returned.
ConversionValue,Total conv. value,totalConvValue,Double,True,True,,Metric,"The sum of conversion values for all conversions. This field is formatted with dot (""."") for decimal separator, precision of two decimal positions and no thousands separator (e.g. 1000000.00).
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
Cost,Cost,cost,Money,True,True,,Metric,"The sum of your cost-per-click (CPC) and cost-per-thousand impressions (CPM) costs during this period.
Values can be one of: a) a money amount in micros, b) ""auto: x"" or ""auto"" if this field is a bid and AdWords is automatically setting the bid via the chosen bidding strategy, or c) ""--"" if this field is a bid and no bid applies to the row."
CostPerAllConversion,Cost / all conv.,costAllConv,Money,True,True,,Metric,"Total cost divided by all conversions.
Values can be one of: a) a money amount in micros, b) ""auto: x"" or ""auto"" if this field is a bid and AdWords is automatically setting the bid via the chosen bidding strategy, or c) ""--"" if this field is a bid and no bid applies to the row."
CostPerConversion,Cost / conv.,costConv,Money,True,True,,Metric,"The Cost attributable to conversion-tracked clicks divided by the number of conversions
Values can be one of: a) a money amount in micros, b) ""auto: x"" or ""auto"" if this field is a bid and AdWords is automatically setting the bid via the chosen bidding strategy, or c) ""--"" if this field is a bid and no bid applies to the row."
CountryCriteriaId,Country/Territory,countryTerritory,Integer,True,False,,Attribute,ID of the country Location associated with the impression. You can look up the corresponding name and other information using <a href='https://developers.google.com/adwords/api/docs/reference/latest/LocationCriterionService'>LocationCriterionService</a>.
CrossDeviceConversions,Cross-device conv.,crossDeviceConv,Double,True,True,,Metric,"Conversions from when a customer clicks on an AdWords ad on one device, then converts on a different device or browser. Cross-device conversions are already included in your AllConversions column. This field is formatted with dot (""."") for decimal separator, precision of two decimal positions and no thousands separator (e.g. 1000000.00).
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
Ctr,CTR,ctr,Double,True,True,,Metric,"The number of clicks your ad receives (Clicks) divided by the number of times your ad is shown (Impressions). Percentage returned as ""x.xx%"".
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
CustomAttribute0,Custom label 0,customLabel0,String,True,False,,Attribute,The ProductCustomAttribute level 0 value of the product.
CustomAttribute1,Custom label 1,customLabel1,String,True,False,,Attribute,The ProductCustomAttribute level 1 value of the product.
CustomAttribute2,Custom label 2,customLabel2,String,True,False,,Attribute,The ProductCustomAttribute level 2 value of the product.
CustomAttribute3,Custom label 3,customLabel3,String,True,False,,Attribute,The ProductCustomAttribute level 3 value of the product.
CustomAttribute4,Custom label 4,customLabel4,String,True,False,,Attribute,The ProductCustomAttribute level 4 value of the product.
Date,Day,day,Date,True,True,,Segment,The date formatted as yyyy-MM-dd.
DayOfWeek,Day of week,dayOfWeek,DayOfWeek,True,True,"MONDAY / Monday
TUESDAY / Tuesday
WEDNESDAY / Wednesday
THURSDAY / Thursday
FRIDAY / Friday
SATURDAY / Saturday
SUNDAY / Sunday
",Segment,"The name of the day of the week, e.g., ""Monday""."
Device,Device,device,DeviceType,True,True,"UNKNOWN / Other
DESKTOP / Computers
HIGH_END_MOBILE / Mobile devices with full browsers
TABLET / Tablets with full browsers
",Segment,Device type where the impression was shown.
ExternalConversionSource,Conversion source,conversionSource,ExternalConversionSource,True,False,"UNKNOWN / Other
WEBPAGE / Website
ANALYTICS / Analytics
UPLOAD / Import from clicks
AD_CALL_METRICS / Calls from ads
OFFERS / Offers
ENGAGEMENT / Engagement ads
WEBSITE_CALL_METRICS / Calls from website
STORE_VISITS / Store visits
ANDROID_IN_APP / Android in-app action
ANDROID_DOWNLOAD / Android app install (from Google Play)
IOS_IN_APP / iOS in-app action
IOS_FIRST_OPEN / iOS app install (first open)
APP_UNSPECIFIED / Mobile app
ANDROID_FIRST_OPEN / Android app install (first open)
UPLOAD_CALLS / Import from calls
FIREBASE / Firebase
CLICK_TO_CALL / Phone number clicks
SALESFORCE / Salesforce.com
STORE_SALES_CRM / Store sales (data partner)
STORE_SALES_PAYMENT_NETWORK / Store sales (automated)
GOOGLE_PLAY / Google Play
THIRD_PARTY_APP_ANALYTICS / Third-party app analytics
GOOGLE_ATTRIBUTION / Google Attribution
STORE_SALES_DIRECT / Store sales (direct upload)
",Segment,"The source of conversion such as website, import from calls."
ExternalCustomerId,Customer ID,customerID,Long,True,False,,Attribute,The Customer ID.
Impressions,Impressions,impressions,Long,True,True,,Metric,Count of how often your ad has appeared on a search results page or website on the Google Network.
LanguageCriteriaId,Language,language,Integer,True,False,,Attribute,Language of the product information.
MerchantId,MC Id,mCId,Long,True,False,,Attribute,ID of the Google Merchant Center account associated with the products being advertised.
Month,Month,month,String,True,True,,Segment,"The first day of the month, formatted as yyyy-MM-dd."
OfferId,Item Id,itemId,String,True,False,,Attribute,Offer/item ID of the product.
ProductCondition,Condition,condition,ShoppingProductCondition,True,False,"UNKNOWN / unknown
NEW / New
REFURBISHED / Refurbished
USED / Used
",Segment,The ProductCanonicalCondition of the product.
ProductTitle,Product Title,productTitle,String,True,False,,Attribute,The title of the product.
ProductTypeL1,Product type (1st level),productType1stLevel,String,True,False,,Attribute,The ProductType level 1 value of the product.
ProductTypeL2,Product type (2nd level),productType2ndLevel,String,True,False,,Attribute,The ProductType level 2 value of the product.
ProductTypeL3,Product type (3rd level),productType3rdLevel,String,True,False,,Attribute,The ProductType level 3 value of the product.
ProductTypeL4,Product type (4th level),productType4thLevel,String,True,False,,Attribute,The ProductType level 4 value of the product.
ProductTypeL5,Product type (5th level),productType5thLevel,String,True,False,,Attribute,The ProductType level 5 value of the product.
Quarter,Quarter,quarter,String,True,True,,Segment,"The first day of the quarter, formatted as yyyy-MM-dd. Uses the calendar year for quarters, e.g., the second quarter of 2014 starts on 2014-04-01."
SearchAbsoluteTopImpressionShare,Search abs. top IS,searchAbsTopIS,Double,True,True,,Metric,"The percentage of your Shopping ad impressions that are shown in the most prominent Shopping position. See <a href='https://support.google.com/adwords/answer/7501826'>this Help Center article</a> for details. A percentage returned as ""xx.xx%"", or the special value ""< 10%"".
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
SearchClickShare,Click share,clickShare,Double,True,True,,Metric,"The number of clicks you've received on the Search Network divided by the estimated number of clicks you were eligible to receive. A percentage returned as ""xx.xx%"", or the special value ""< 10%"".
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
SearchImpressionShare,Search Impr. share,searchImprShare,Double,True,True,,Metric,"The impressions you've received on the Search Network divided by the estimated number of impressions you were eligible to receive. A percentage returned as ""xx.xx%"", or the special value ""< 10%"".
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
StoreId,Store Id,storeId,String,True,False,,Attribute,Store ID of the product.
ValuePerAllConversion,Value / all conv.,valueAllConv,Double,True,True,,Metric,"The value, on average, of all conversions. This field is formatted with dot (""."") for decimal separator, precision of two decimal positions and no thousands separator (e.g. 1000000.00).
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
ValuePerConversion,Value / conv.,valueConv,Double,True,True,,Metric,"The total value of your conversions divided by the total number of conversions. This field is formatted with dot (""."") for decimal separator, precision of two decimal positions and no thousands separator (e.g. 1000000.00).
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
Week,Week,week,String,True,True,,Segment,"The date for the Monday of the week, formatted as yyyy-MM-dd."
Year,Year,year,Integer,True,True,,Segment,"The year, formatted as yyyy."
