Name,Display Name,XML Attribute,Type,Filterable,Supports Zero Impressions,Enum Values,Behavior,Notes
CriterionType,Criteria Type,criteriaType,ApiCriterionType,True,False,"UNKNOWN / unknown
AD_SCHEDULE / Ad Schedule
AGE_RANGE / Age
APP_PAYMENT_MODEL / App Payment Model
CARRIER / Carrier
CONTENT_LABEL / Content Label
CUSTOM_AFFINITY / Custom Affinity
GENDER / Gender
LOCATION_GROUPS / Location Groups
IP_BLOCK / IP Block
KEYWORD / Keyword
LANGUAGE / Language
LOCATION / Location
MOBILE_APPLICATION / Mobile Application
MOBILE_APP_CATEGORY / Mobile App Category
MOBILE_DEVICE / Mobile Device
OPERATING_SYSTEM_VERSION / Operating System Version
PARENT / Parental status
PLACEMENT / Placement
PLATFORM / Platform
PREFERRED_CONTENT / Preferred Content
PRODUCT_PARTITION / Product Partition
PRODUCT_SCOPE / Product Scope
PROXIMITY / Proximity
USER_INTEREST / User Interest
USER_LIST / User List
VERTICAL / Vertical
WEBPAGE / Webpage
YOUTUBE_CHANNEL / YouTube Channel
YOUTUBE_VIDEO / YouTube Video
",Attribute,The type of criterion.
CrossDeviceConversions,Cross-device conv.,crossDeviceConv,Double,True,True,,Metric,"Conversions from when a customer clicks on an AdWords ad on one device, then converts on a different device or browser. Cross-device conversions are already included in your AllConversions column.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
Ctr,CTR,ctr,Double,True,True,,Metric,"The number of clicks your ad receives (Clicks) divided by the number of times your ad is shown (Impressions). Percentage returned as ""x.xx%"".
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
CtrSignificance,CTR ACE indicator,cTRACEIndicator,SignificanceData,True,True,,Metric,Statistical significance of the experiment's change in CTR.
CustomerDescriptiveName,Client name,clientName,String,True,True,,Attribute,The descriptive name of the Customer.
Date,Day,day,Date,True,True,,Segment,The date formatted as yyyy-MM-dd.
DayOfWeek,Day of week,dayOfWeek,DayOfWeek,True,True,"MONDAY / Monday
TUESDAY / Tuesday
WEDNESDAY / Wednesday
THURSDAY / Thursday
FRIDAY / Friday
SATURDAY / Saturday
SUNDAY / Sunday
",Segment,"The name of the day of the week, e.g., ""Monday""."
Description,Description,description,String,True,True,,Attribute,The descriptive text of an expanded text ad or responsive display ad.
Description1,Description line 1,descriptionLine1,String,True,True,,Attribute,Line 1 description of the Ad.
Description2,Description line 2,descriptionLine2,String,True,True,,Attribute,Line 2 description of the Ad.
Device,Device,device,DeviceType,True,True,"UNKNOWN / Other
DESKTOP / Computers
HIGH_END_MOBILE / Mobile devices with full browsers
TABLET / Tablets with full browsers
",Segment,Device type where the impression was shown.
DevicePreference,Device preference,devicePreference,Long,True,True,,Attribute,"Platform ID of the device preference. You can look up the corresponding name and other information in the <a href=""https://developers.google.com/adwords/api/docs/appendix/platforms"">Platforms reference</a>."
DisplayUrl,Display URL,displayURL,String,True,True,,Attribute,Display URL of the Ad.
EngagementRate,Engagement rate,engagementRate,Double,True,True,,Metric,"How often people engage with your ad after it's shown to them. This is the number of ad expansions divided by the number of times your ad is shown. Percentage returned as ""x.xx%"".
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
Engagements,Engagements,engagements,Long,True,True,,Metric,"The number of engagements. An engagement occurs when a viewer expands your Lightbox ad. Also, in the future, other ad types may support engagement metrics."
ExternalCustomerId,Customer ID,customerID,Long,True,True,,Attribute,The Customer ID.
GmailForwards,Gmail forwards,gmailForwards,Long,True,True,,Metric,The number of times your ad was forwarded to someone else as a message.
GmailSaves,Gmail saves,gmailSaves,Long,True,True,,Metric,The number of times someone has saved your Gmail ad to their inbox as a message.
GmailSecondaryClicks,Gmail clicks to website,gmailClicksToWebsite,Long,True,True,,Metric,The number of clicks to your landing page on the expanded state of Gmail ads.
Headline,Ad,ad,String,True,True,,Attribute,"The ad headline for a TextAd. For other ad types such as TemplateAds, this field will contain a string representation of the key attributes of the ad."
HeadlinePart1,Headline 1,headline1,String,True,True,,Attribute,The first part of an expanded text ad headline.
HeadlinePart2,Headline 2,headline2,String,True,True,,Attribute,The second part of an expanded text ad headline.
Id,Ad ID,adID,Long,True,True,,Attribute,ID of the main object of this row.
ImageAdUrl,Image Ad URL,imageAdURL,String,False,True,,Attribute,"Prefix this value with ""https://tpc.googlesyndication.com/pageadimg/imgad?id="" to get the full URL."
ImageCreativeImageHeight,Image Height,imageHeight,Integer,True,True,,Attribute,"The height of the image ad. For other ad types, this will have no values."
ImageCreativeImageWidth,Image Width,imageWidth,Integer,True,True,,Attribute,"The width of the image ad. For other ad types, this will have no values."
ImageCreativeName,Image ad name,imageAdName,String,True,True,,Attribute,Name for the image ad.
ImpressionAssistedConversions,Impr. Assisted Conv.,imprAssistedConv,Long,True,True,,Metric,Total number of conversions for which this object triggered assist impressions prior to the last click.
ImpressionAssistedConversionsOverLastClickConversions,Impr. Assisted Conv. / Last Click Conv.,imprAssistedConvLastClickConv,Double,True,True,,Metric,"Total number of conversions for which this object triggered assist impressions divided by the total number of conversions for which this object triggered the last click.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
ImpressionAssistedConversionValue,Impr. Assisted Conv. Value,imprAssistedConvValue,Double,True,True,,Metric,"Total value of all conversions for which this object triggered assist impressions.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
Impressions,Impressions,impressions,Long,True,True,,Metric,Count of how often your ad has appeared on a search results page or website on the Google Network.
ImpressionSignificance,Impressions ACE indicator,impressionsACEIndicator,SignificanceData,True,True,,Metric,Statistical significance of the experiment's change in Impressions.
InteractionRate,Interaction Rate,interactionRate,Double,True,True,,Metric,"How often people interact with your ad after it is shown to them. This is the number of interactions divided by the number of times your ad is shown. Percentage returned as ""x.xx%"".
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
Interactions,Interactions,interactions,Long,True,True,,Metric,"The number of interactions. An interaction is the main user action associated with an ad format—clicks for text and shopping ads, views for video ads, and so on."
InteractionTypes,Interaction Types,interactionTypes,EnumSet,True,True,,Metric,"The types of interactions that are reflected in the Interactions, InteractionRate, and AverageCost columns."
IsNegative,Is negative,isNegative,Enum,True,False,"TRUE / true
FALSE / false
",Attribute,Indicates if the criterion for this row is a negative (exclusion) criterion.
LabelIds,Label IDs,labelIDs,List,True,True,,Attribute,"List of label IDs for the main object of this row.
Starting with v201509, list elements are returned in JSON list format."
Labels,Labels,labels,List,True,True,,Attribute,"List of label names for the main object of this row.
Starting with v201509, list elements are returned in JSON list format."
LongHeadline,Long headline,longHeadline,String,True,True,,Attribute,The long format of the headline in a responsive display ad.
Month,Month,month,String,True,True,,Segment,"The first day of the month, formatted as yyyy-MM-dd."
MonthOfYear,Month of Year,monthOfYear,MonthOfYear,True,True,"JANUARY / January
FEBRUARY / February
MARCH / March
APRIL / April
MAY / May
JUNE / June
JULY / July
AUGUST / August
SEPTEMBER / September
OCTOBER / October
NOVEMBER / November
DECEMBER / December
",Segment,"The name of the month of the year, e.g., ""December""."
Path1,Path 1,path1,String,True,True,,Attribute,The text that appears in the ad with the displayed URL for an expanded text ad.
Path2,Path 2,path2,String,True,True,,Attribute,"In addition to ""Path1"", more text that appears in the ad with the displayed URL for an expanded text ad."
PercentNewVisitors,% new sessions,newSessions,Double,True,True,,Metric,"Percentage of first-time sessions (from people who had never visited your site before), formatted as ""x.xx%"". Imported from Google Analytics.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
PositionSignificance,Position ACE indicator,positionACEIndicator,SignificanceData,True,True,,Metric,Statistical significance of the experiment's change in ad position.
PrimaryCompanyName,Company name,companyName,String,True,True,,Attribute,Company name of the account.
Quarter,Quarter,quarter,String,True,True,,Segment,"The first day of the quarter, formatted as yyyy-MM-dd. Uses the calendar year for quarters, e.g., the second quarter of 2014 starts on 2014-04-01."
ShortHeadline,Short headline,shortHeadline,String,True,True,,Attribute,The short format of the headline in a responsive display ad.
Slot,Top vs. Other,topVsOther,Slot,True,True,"SearchRhs / Google search: Side
SearchTop / Google search: Top
SearchOther / Google search: Other
Content / Google Display Network
AfsTop / Search partners: Top
AfsOther / Search partners: Other
Unknown / 
",Segment,The position of the Ad.
Status,Ad state,adState,Status,True,True,"ENABLED / enabled
PAUSED / paused
DISABLED / disabled
",Attribute,"The status of the main object in this row. For example, in a Campaign Performance Report this will be the status of each row's Campaign. In an Ad Group Performance Report this will be the status of each row's AdGroup."
