Name,Display Name,XML Attribute,Type,Filterable,Supports Zero Impressions,Enum Values,Behavior,Notes
ConversionValue,Total conv. value,totalConvValue,Double,True,True,,Metric,"The sum of conversion values for all conversions.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
Cost,Cost,cost,Money,True,True,,Metric,The sum of your cost-per-click (CPC) and cost-per-thousand impressions (CPM) costs during this period.
CostPerAllConversion,Cost / all conv.,costAllConv,Money,True,True,,Metric,Total cost divided by all conversions.
CostPerConversion,Cost / conv.,costConv,Money,True,True,,Metric,The Cost attributable to conversion-tracked clicks divided by the number of conversions
CrossDeviceConversions,Cross-device conv.,crossDeviceConv,Double,True,True,,Metric,"Conversions from when a customer clicks on an AdWords ad on one device, then converts on a different device or browser. Cross-device conversions are already included in your AllConversions column.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
Ctr,CTR,ctr,Double,True,True,,Metric,"The number of clicks your ad receives (Clicks) divided by the number of times your ad is shown (Impressions). Percentage returned as ""x.xx%"".
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
Date,Day,day,Date,True,True,,Segment,The date formatted as yyyy-MM-dd.
DayOfWeek,Day of week,dayOfWeek,DayOfWeek,True,True,"MONDAY / Monday
TUESDAY / Tuesday
WEDNESDAY / Wednesday
THURSDAY / Thursday
FRIDAY / Friday
SATURDAY / Saturday
SUNDAY / Sunday
",Segment,"The name of the day of the week, e.g., ""Monday""."
Device,Device,device,DeviceType,True,True,"UNKNOWN / Other
DESKTOP / Computers
HIGH_END_MOBILE / Mobile devices with full browsers
TABLET / Tablets with full browsers
",Segment,Device type where the impression was shown.
ExternalConversionSource,Conversion source,conversionSource,ExternalConversionSource,True,False,"UNKNOWN / Other
WEBPAGE / Website
ANALYTICS / Analytics
UPLOAD / Import from clicks
AD_CALL_METRICS / Calls from ads
OFFERS / Offers
ENGAGEMENT / Engagement ads
WEBSITE_CALL_METRICS / Calls from website
STORE_VISITS / Store visits
ANDROID_IN_APP / Android in-app action
ANDROID_DOWNLOAD / Android app install (from Google Play)
IOS_IN_APP / iOS in-app action
IOS_FIRST_OPEN / iOS app install (first open)
APP_UNSPECIFIED / Mobile app
ANDROID_FIRST_OPEN / Android app install (first open)
UPLOAD_CALLS / Import from calls
FIREBASE / Firebase
CLICK_TO_CALL / Phone number clicks
SALESFORCE / Salesforce.com
STORE_SALES_CRM / Store sales (data partner)
STORE_SALES_PAYMENT_NETWORK / Store sales (payment network)
GOOGLE_PLAY / Google Play
",Segment,"The source of conversion such as website, import from calls."
ExternalCustomerId,Customer ID,customerID,Long,True,True,,Attribute,The Customer ID.
HourOfDay,Hour of day,hourOfDay,Integer,True,False,,Segment,"The hour of day as a number between 0 and 23, inclusive."
Id,Bid Strategy ID,bidStrategyID,Long,True,True,,Attribute,ID of the main object of this row.
Impressions,Impressions,impressions,Long,True,True,,Metric,Count of how often your ad has appeared on a search results page or website on the Google Network.
Month,Month,month,String,True,True,,Segment,"The first day of the month, formatted as yyyy-MM-dd."
MonthOfYear,Month of Year,monthOfYear,MonthOfYear,True,True,"JANUARY / January
FEBRUARY / February
MARCH / March
APRIL / April
MAY / May
JUNE / June
JULY / July
AUGUST / August
SEPTEMBER / September
OCTOBER / October
NOVEMBER / November
DECEMBER / December
",Segment,"The name of the month of the year, e.g., ""December""."
Name,Bid Strategy Name,bidStrategyName,String,True,True,,Attribute,"The name of the main object in this row. For example, in a Campaign Performance Report this will be the name of each row's Campaign. In an Ad Group Performance Report this will be the name of each row's AdGroup."
NonRemovedAdGroupCount,Non-Removed Ad Groups,nonRemovedAdGroups,Long,False,True,,Metric,The count of non-removed ad groups using the bidding strategy.
NonRemovedAdGroupCriteriaCount,Non-Removed Keywords,nonRemovedKeywords,Long,False,True,,Metric,The count of non-removed ad group criteria using the bidding strategy.
NonRemovedCampaignCount,Non-Removed Campaigns,nonRemovedCampaigns,Long,False,True,,Metric,The count of non-removed campaigns using the bidding strategy.
PageOnePromotedBidCeiling,Bid limit (Target search page location),bidLimitTargetSearchPageLocation,Money,True,True,,Attribute,Maximum bid limit for the PageOnePromotedBiddingScheme.
PageOnePromotedBidChangesForRaisesOnly,Bid automation (Target search page location),bidAutomationTargetSearchPageLocation,Boolean,False,True,,Attribute,"Whether the PageOnePromoted strategy always follows bid estimate changes (false), or only increases (true)."
PageOnePromotedBidModifier,Bid adjustment (Target search page location),bidAdjustmentTargetSearchPageLocation,Double,False,True,,Attribute,"Bid multiplier defined on the PageOnePromotedBiddingScheme.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
PageOnePromotedRaiseBidWhenBudgetConstrained,Limited budgets (Target search page location),limitedBudgetsTargetSearchPageLocation,Enum,True,True,"TRUE / true
FALSE / false
",Attribute,"Whether the PageOnePromoted strategy is allowed to raise bids if the campaign is ""Limited by budget""."
PageOnePromotedRaiseBidWhenLowQualityScore,Low quality keywords (Target search page location),lowQualityKeywordsTargetSearchPageLocation,Enum,True,True,"TRUE / true
FALSE / false
",Attribute,Whether the PageOnePromoted strategy is allowed to raise bids on keywords with lower-range quality scores.
PageOnePromotedStrategyGoal,Location (Target search page location),locationTargetSearchPageLocation,StrategyGoal,False,True,,Attribute,Strategy goal of where impressions will show on search result pages.
Quarter,Quarter,quarter,String,True,True,,Segment,"The first day of the quarter, formatted as yyyy-MM-dd. Uses the calendar year for quarters, e.g., the second quarter of 2014 starts on 2014-04-01."
Status,State,state,BiddingStrategyStatus,True,True,"ENABLED / Enabled
REMOVED / Removed
UNKNOWN / unknown
",Attribute,"The status of the main object in this row. For example, in a Campaign Performance Report this will be the status of each row's Campaign. In an Ad Group Performance Report this will be the status of each row's AdGroup."
SystemStatus,System Status,systemStatus,BiddingStrategySystemStatus,True,True,"UNKNOWN / Unknown
UNCONSTRAINED / Not limited
LEARNING_NEW / Learning (new strategy or reactivated strategy)
LEARNING_SETTING_CHANGE / Learning (setting change)
LEARNING_BUDGET_CHANGE / Learning (budget change)
LEARNING_COMPOSITION_CHANGE / Learning (keywords added or removed)
LEARNING_CONVERSION_TYPE_CHANGE / Learning (conversion type change)
LEARNING_CONVERSION_SETTING_CHANGE / Learning (conversion setting change)
LIMITED_BY_BID_CONSTRAINTS / Limited (bid constraints)
LIMITED_BY_MAX_BID_LIMIT / Limited (bid ceiling)
LIMITED_BY_MIN_BID_LIMIT / Limited (bid floor)
LIMITED_BY_MIN_ROAS_LIMIT / Limited (min ROAS)
LIMITED_BY_DATA / Limited (not enough data)
LIMITED_BY_BUDGET / Limited (budget constrained)
LIMITED_BY_LOW_PRIORITY_SPEND / Limited (low priority spend)
LIMITED_BY_LOW_QUALITY / Limited (low Quality Score)
MISCONFIGURED_CONVERSION_TYPES / Misconfigured (conversion types)
MISCONFIGURED_CONVERSION_SETTINGS / Misconfigured (conversion settings)
INACTIVE / Inactive
UNAVAILABLE / Unavailable
MULTIPLE_LEARNING / Multiple (learning)
MULTIPLE_LIMITED / Multiple (limited)
MULTIPLE_MISCONFIGURED / Multiple (misconfigured)
MULTIPLE / Multiple
",Attribute,The status of bidding strategy system.
TargetCpa,Target CPA,targetCPA,Money,False,True,,Attribute,The average CPA target set on the Target CPA bidding strategy.
TargetCpaMaxCpcBidCeiling,Upper Bid limit (Target CPA),upperBidLimitTargetCPA,Money,True,True,,Attribute,The maximum CPC bid limit for the Target CPA bidding strategy.
TargetCpaMaxCpcBidFloor,Lower Bid limit (Target CPA),lowerBidLimitTargetCPA,Money,True,True,,Attribute,The minimum CPC bid limit for the Target CPA bidding strategy.
TargetOutrankShare,Target outranking share,targetOutrankingShare,Integer,True,True,,Attribute,Target fraction (in micros) of auctions where the advertiser should outrank the competitor.
TargetOutrankShareBidChangesForRaisesOnly,Bid automation (Target Outranking Share),bidAutomationTargetOutrankingShare,Enum,True,True,"TRUE / true
FALSE / false
",Attribute,"Whether the TargetRoas strategy always follows bid estimate changes (false), or only increases (true)."
TargetOutrankShareCompetitorDomain,Competitor domain (Target Outranking Share),competitorDomainTargetOutrankingShare,String,True,True,,Attribute,The competitor's visible domain URL for the TargetRoas strategy.
TargetOutrankShareMaxCpcBidCeiling,Upper Max Cpc Bid limit (Target Outranking Share),upperMaxCpcBidLimitTargetOutrankingShare,Money,True,True,,Attribute,The TargetRoas strategy's ceiling on max CPC bids.
TargetOutrankShareRaiseBidWhenLowQualityScore,Low quality keywords (Target Outranking Share),lowQualityKeywordsTargetOutrankingShare,Enum,True,True,"TRUE / true
FALSE / false
",Attribute,Whether the TargetRoas strategy is allowed to raise bids on keywords with lower-range quality scores.
TargetRoas,Target ROAS,targetROAS,Double,False,True,,Attribute,"The desired revenue (based on conversion data) per unit of spend for the TargetRoas BiddingStrategyConfiguration.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
TargetRoasBidCeiling,Upper Bid limit (Target ROAS),upperBidLimitTargetROAS,Money,True,True,,Attribute,Maximum bid limit that applies to all keywords managed by the TargetRoas BiddingStrategyConfiguration.
TargetRoasBidFloor,Lower Bid limit (Target ROAS),lowerBidLimitTargetROAS,Money,True,True,,Attribute,Minimum bid limit that applies to all keywords managed by the TargetRoas BiddingStrategyConfiguration.
TargetSpendBidCeiling,Bid limit (Maximize clicks),bidLimitMaximizeClicks,Money,True,True,,Attribute,The largest max CPC bid that can be set by the TargetSpend BiddingStrategyConfiguration.
TargetSpendSpendTarget,Target spend (Maximize clicks),targetSpendMaximizeClicks,Money,True,True,,Attribute,The spend target under which to maximize clicks. Specified by the TargetSpend BiddingStrategyConfiguration.
Type,Bid Strategy Type,bidStrategyType,BiddingStrategyType,True,True,"BUDGET_OPTIMIZER / auto
CONVERSION_OPTIMIZER / max/target cpa
MANUAL_CPC / cpc
MANUAL_CPV / cpv
MANUAL_CPM / cpm
PAGE_ONE_PROMOTED / Target search page location
TARGET_SPEND / Maximize clicks
ENHANCED_CPC / Enhanced CPC
TARGET_CPA / Target CPA
TARGET_ROAS / Target ROAS
TARGET_OUTRANK_SHARE / Target Outranking Share
NONE / None
UNKNOWN / unknown
",Attribute,"The type of the main object in this row. For example, in a Bid Goal Performance Report this will be the type of the BiddingStrategyConfiguration. In a Shared Set Report this will be the type of the SharedSet."
ValuePerAllConversion,Value / all conv.,valueAllConv,Double,True,True,,Metric,"The value, on average, of all conversions.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
ValuePerConversion,Value / conv.,valueConv,Double,True,True,,Metric,"The total value of your conversions divided by the total number of conversions.
To prevent calculation accuracy issues, fields whose data type is <code>Double</code> can be used <em>only</em> with the following operators in predicates: <code>LESS_THAN</code> or <code>GREATER_THAN</code>. This is also true for <a href='/adwords/api/docs/guides/awql'>AWQL</a>: <em>Only</em> the operators <code>&lt;</code> and <code>&gt;</code> are allowed in the <code>WHERE</code> clause."
ViewThroughConversions,View-through conv.,viewThroughConv,Long,True,True,,Metric,"The total number of view-through conversions. These happen when a customer sees an image or rich media ad, then later completes a conversion on your site without interacting with (e.g. clicking on) another ad."
Week,Week,week,String,True,True,,Segment,"The date for the Monday of the week, formatted as yyyy-MM-dd."
Year,Year,year,Integer,True,True,,Segment,"The year, formatted as yyyy."
